,pl_name,hostname,pl_type,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_spectype,st_teff,st_rad,st_mass,st_met,companion_type,pl_sus_data,discoverymethod,pl_refname
319,HD128356 b,HD128356,WJ,1,1,298.2,0.87,,,282.8687,0.89,0.57,0.08,-0.08,K3 V,4875.0,0.85,0.65,0.17,1.0,0.0,Radial Velocity,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>
320,HD12484 b,HD12484,WJ,1,1,58.83,0.297,,,947.1334,2.98,0.07,0.03,-0.03,F8,5920.0,,1.01,0.05,1.0,0.0,Radial Velocity,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>
321,HD124330 b,HD124330,WJ,1,1,270.66,0.86,,,238.37130525,0.75,0.34,0.05,-0.05,G4 IV,5873.0,,1.15,0.22,1.0,0.0,Radial Velocity,<a refstr=DALAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...651A..11D/abstract target=ref>Dalal et al. 2021</a>
322,HD120084 b,HD120084,CJ,1,1,2142.0,4.21,,,2034.1018048,6.4,0.483,0.027,-0.029,G7 III,4879.0,10.37,2.16,0.1,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
323,HD115954 b,HD115954,CJ,1,1,3700.0,5.0,,,2634.79749403,8.29,0.487,0.095,-0.041,G0 V,5957.0,1.213,1.18,0.34,1.0,0.0,Radial Velocity,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..78D/abstract target=ref>Demangeon et al. 2021</a>
324,HD114082 b,HD114082,WJ,1,1,109.75,0.5109,11.2089807,1.0,2542.627256,8.0,0.395,0.037,-0.039,F3 V,6651.0,1.49,1.47,0.0,1.0,0.0,Radial Velocity,<a refstr=ZAKHOZHAY_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221108294Z/abstract target=ref>Zakhozhay et al. 2022</a>
325,HD113996 b,HD113996,CJ,2,1,610.2,1.6,,,2002.329,6.3,0.28,0.12,-0.12,,4181.0,25.11,1.49,0.13,1.0,0.0,Radial Velocity,<a refstr=JEONG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A...3J/abstract target=ref>Jeong et al. 2018</a>
326,HD112640 b,HD112640,CJ,1,1,613.2,1.7,,,1589.15,5.0,0.24,0.18,-0.18,K0 III,4155.0,39.0,1.8,-0.09,1.0,0.0,Radial Velocity,<a refstr=LEE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020JKAS...53...27L/abstract target=ref>Lee et al. 2020</a>
327,HD112570 b,HD112570,CJ,1,1,2615.0,3.9,,,1086.97315194,3.42,0.2,0.16,-0.14,K0 III,4750.0,9.85,1.15,-0.4,1.0,0.0,Radial Velocity,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231201388X/abstract target=ref>Xiao et al. 2023</a>
328,HD112300 b,HD112300,CJ,1,1,466.63,1.33,,,5031.22368281,15.83,0.36,0.06,-0.11,M1 III,3657.0,65.8,1.4,-0.06,1.0,0.0,Radial Velocity,<a refstr=LEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230715897L/abstract target=ref>Lee et al. 2023</a>
329,HD109286 b,HD109286,CJ,1,1,520.1,1.259,,,950.30693693,2.99,0.338,0.034,-0.035,G4 V,5694.0,1.089,0.98,0.05,1.0,0.0,Radial Velocity,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..78D/abstract target=ref>Demangeon et al. 2021</a>
330,HD108863 b,HD108863,CJ,1,1,437.7,1.32,,,767.24162,2.414,0.032,0.027,-0.027,,4878.0,5.74,1.59,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
331,HD108341 b,HD108341,CJ,2,1,1129.0,2.0,,,1112.4,3.5,0.85,0.09,-0.08,K2 V,5122.0,0.79,0.843,0.04,1.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>
332,HD106270 b,HD106270,CJ,1,1,1888.0,3.34,,,3219.6179,10.13,0.185,0.027,-0.027,,5509.0,2.66,1.39,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
333,HD104985 b,HD104985,WJ,1,1,199.68,0.715,,,1766.80811451,5.559,0.047,0.015,-0.028,G9 III,4738.0,11.12,1.22,-0.32,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
334,HD10442 b,HD10442,CJ,1,1,1032.3,2.01,,,472.61321,1.487,0.132,0.044,-0.044,,4912.0,1.97,1.01,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
335,HD103720 b,HD103720,HJ,1,1,4.5557,0.0498,,,197.046,0.62,0.086,0.024,-0.024,K3 V,5017.0,0.73,0.794,-0.02,1.0,0.0,Radial Velocity,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>
336,HD102956 b,HD102956,HJ,2,1,6.4947,0.0807,,,305.1168,0.96,0.037,0.019,-0.019,,4985.0,4.55,1.66,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
337,HATS70 b,HATS70,HJ,1,1,1.8882378,0.03632,15.513256,1.384,4100.007,12.9,0.18,0.1,-0.1,,7930.0,1.881,1.78,0.041,1.0,1.0,Transit,<a refstr=ZHOU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...31Z/abstract target=ref>Zhou et al. 2019</a>
338,HATS68 b,HATS68,HJ,1,1,3.5862202,0.05071,13.809488,1.232,410.0007,1.29,0.036,0.1,-0.1,,6147.0,1.748,1.351,0.21,1.0,1.0,Transit,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>
339,HATS64 b,HATS64,HJ,1,1,4.908897,0.06562,18.819911,1.679,305.1168,0.96,0.151,0.1,-0.1,,6554.0,2.113,1.564,0.22,1.0,1.0,Transit,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>
340,HATS62 b,HATS62,HS,1,1,3.2768837,0.04163,11.825495,1.055,56.89157,0.179,0.298,0.1,-0.1,,5416.0,0.933,0.896,0.133,1.0,1.0,Transit,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>
341,HATS56 b,HATS56,HJ,1,1,4.324799,0.06043,18.920792,1.688,191.33366,0.602,0.019,0.1,-0.1,,6536.0,2.201,1.573,0.19,1.0,1.0,Transit,<a refstr=ESPINOZA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...63E/abstract target=ref>Espinoza et al. 2019</a>
342,HATS54 b,HATS54,HJ,1,1,2.5441765,0.037,11.37711541,1.015,239.32479047,0.753,0.0,0.1,-0.1,G6 V,5621.0,1.23,1.05,0.37,1.0,1.0,Transit,<a refstr=JACKSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221101044J/abstract target=ref>Jackson et al. 2022</a>
343,HATS51 b,HATS51,HJ,1,1,3.3488702,0.04639,15.80469,1.41,244.09344,0.768,0.33,0.1,-0.1,,5758.0,1.44,1.187,,1.0,1.0,Transit,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>
344,HATS50 b,HATS50,HS,1,1,3.8297015,0.05046,12.66617,1.13,123.9537,0.39,0.516,0.1,-0.1,,5990.0,1.117,1.168,,1.0,1.0,Transit,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>
345,HATS41 b,HATS41,HJ,1,1,4.193649,0.0583,14.90797,1.33,3082.951,9.7,0.38,0.11,-0.11,,6424.0,1.71,1.496,0.47,1.0,0.0,Transit,<a refstr=BENTO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.477.3406B/abstract target=ref>Bento et al. 2018</a>
346,HATS33 b,HATS33,HJ,1,1,2.5495551,0.03727,13.78707,1.23,378.85336,1.192,0.08,0.1,-0.1,,5659.0,1.022,1.062,0.29,1.0,1.0,Transit,<a refstr=DE_VAL_BORRO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..161D/abstract target=ref>de Val-Borro et al. 2016</a>
347,HATS27 b,HATS27,HJ,1,1,4.637038,0.0611,16.8135,1.5,168.4499,0.53,0.581,0.1,-0.1,F,6438.0,1.74,1.415,0.09,1.0,1.0,Transit,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>
348,GJ3021 b,GJ3021,WJ,2,1,133.71,0.49,,,1071.04,3.37,0.511,0.017,-0.017,G6 V,5540.0,0.9,0.9,0.1,1.0,0.0,Radial Velocity,<a refstr=NAEF_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001A&A...375..205N/abstract target=ref> Naef et al. 2001 </a>
349,GJ179 b,GJ179,CJ,1,1,2288.0,2.41,,,260.61,0.82,0.21,0.08,-0.08,M3.5 V,3370.0,0.38,0.357,0.3,1.0,0.0,Radial Velocity,<a refstr=HOWARD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...721.1467H/abstract target=ref> Howard et al. 2010 </a>
350,CoRoT9 b,CoRoT9,WJ,2,1,95.272656,0.4021,11.948794,1.066,266.9772,0.84,0.133,0.042,-0.037,,5625.0,0.96,0.96,-0.01,1.0,0.0,Transit,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...603A..43B/abstract target=ref>Bonomo et al. 2017</a>
351,CoRoT29 b,CoRoT29,HJ,1,1,2.85057,0.0386,10.0881,0.9,270.1555,0.85,0.082,0.081,-0.081,K0 V,5260.0,0.9,0.97,0.2,1.0,0.0,Transit,<a refstr=CABRERA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A..36C/abstract target=ref>Cabrera et al. 2015</a>
352,CoRoT26 b,CoRoT26,HJ,1,1,4.20474,0.0526,14.12,1.26,165.26,0.52,0.0,0.1,-0.1,G5,5590.0,1.79,1.09,0.01,1.0,1.0,Transit,<a refstr=ALMENARA_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A.118A/abstract target=ref>lmenara et al. 2013 </a>
353,CoRoT16 b,CoRoT16,HJ,1,1,5.35227,0.0618,13.11,1.17,170.032,0.535,0.33,0.09,-0.1,G5 V,5650.0,1.19,1.098,0.19,1.0,0.0,Transit,<a refstr=OLLIVIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...541A.149O/abstract target=ref> Ollivier et al. 2012 </a>
354,CoRoT12 b,CoRoT12,HJ,1,1,2.828042,0.04016,16.14,1.44,291.438,0.917,0.07,0.063,-0.042,,5675.0,1.116,1.078,0.16,1.0,0.0,Transit,<a refstr=GILLON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...520A..97G/abstract target=ref> Gillon et al. 2010 </a>
355,BD550362 b,BD550362,WJ,1,1,265.59,0.78,,,228.83645304,0.72,0.27,0.06,-0.06,K3,5012.0,,0.909,0.18,1.0,0.0,Radial Velocity,<a refstr=DALAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...651A..11D/abstract target=ref>Dalal et al. 2021</a>
356,BD490828 b,BD490828,CJ,1,1,2590.0,4.2,,,508.5,1.6,0.35,0.24,-0.1,K0,4943.0,7.6,1.52,-0.19,1.0,0.0,Radial Velocity,<a refstr=NIEDZIELSKI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...803....1N/abstract target=ref>Niedzielski et al. 2015</a>
357,BD480740 b,BD480740,CJ,1,1,733.0,1.7,,,540.311,1.7,0.76,0.05,-0.09,,4534.0,10.33,1.09,-0.13,1.0,0.0,Radial Velocity,<a refstr=ADAM_OACUTE_W_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..47A/abstract target=ref>Adam&oacute;w et al. 2018</a>
358,BD480738 b,BD480738,CJ,1,1,392.6,1.0,,,289.2253,0.91,0.2,0.1,-0.1,K0 III,4414.0,11.0,0.74,-0.2,1.0,0.0,Radial Velocity,<a refstr=GETTEL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...745...28G/abstract target=ref> Gettel et al. 2012 </a>
359,BD200274 b,BD200274,CJ,1,1,578.2,1.3,,,1334.886,4.2,0.21,0.06,-0.06,K5 III,4296.0,17.3,0.8,-0.46,1.0,0.0,Radial Velocity,<a refstr=GETTEL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...756...53G/abstract target=ref> Gettel et al. 2012 </a>
360,BD152940 b,BD152940,WJ,1,1,137.48,0.539,,,352.78,1.11,0.26,0.1,-0.1,K0,4796.0,14.7,1.1,0.28,1.0,0.0,Radial Velocity,<a refstr=NOWAK_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...770...53N/abstract target=ref> Nowak et al. 2013 </a>
361,BD152375 b,BD152375,WJ,1,1,153.22,0.576,,,337.21763,1.061,0.001,0.25,-0.001,,4649.0,8.95,1.08,-0.22,1.0,0.0,Radial Velocity,<a refstr=NIEDZIELSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A..62N/abstract target=ref>Niedzielski et al. 2016</a>
362,BD032562 b,BD032562,CJ,1,1,481.9,1.3,,,2034.112,6.4,0.2,0.12,-0.08,,4095.0,32.35,1.14,-0.71,1.0,0.0,Radial Velocity,<a refstr=VILLAVER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...606A..38V/abstract target=ref>Villaver et al. 2017</a>
363,91Aqr b,91Aqr,WJ,3,1,181.4,0.7,,,1017.0,3.2,0.027,0.026,-0.026,K0 III,4665.0,11.0,1.4,-0.03,1.0,0.0,Radial Velocity,<a refstr=MITCHELL_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...555A..87M/abstract target=ref> Mitchell et al. 2013 </a>
364,81Cet b,81Cet,CJ,1,1,1005.57,2.104,,,1051.05854195,3.307,0.037,0.015,-0.025,G5 III,4734.0,11.21,1.23,-0.11,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
365,70Vir b,70Vir,WJ,1,1,116.688,0.481,,,2357.02728,7.416,0.3988,0.0019,-0.0019,,5495.0,1.89,1.09,,1.0,0.0,Radial Velocity,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>
366,6Lyn b,6Lyn,CJ,1,1,919.86,2.028,,,597.83523357,1.881,0.042,0.024,-0.032,K0 IV,4941.0,4.94,1.32,-0.17,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
367,4UMa b,4UMa,WJ,1,1,270.27,0.877,,,2511.48007211,7.902,0.453,0.021,-0.036,K1 III,4415.0,18.11,1.234,-0.25,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
368,24Boo b,24Boo,WJ,1,1,30.33,0.194,,,280.64248338,0.883,0.032,0.039,-0.023,G3 IV,4816.0,12.19,1.05,-0.78,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
369,18Del b,18Del,CJ,2,1,982.85,2.476,,,2926.24614325,9.207,0.024,0.007,-0.018,G6 III,4980.0,8.8,2.1,-0.06,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
370,17Sco b,17Sco,CJ,1,1,578.38,1.45,,,1373.01871824,4.32,0.06,0.03,-0.02,K3 III,4157.0,25.92,1.22,-0.01,1.0,0.0,Radial Velocity,<a refstr=TALA_PINTO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...644A...1T/abstract target=ref>Tala Pinto et al. 2020</a>
371,14And b,14And,WJ,1,1,186.76,0.775,,,1131.15130051,3.559,0.0,0.1,-0.1,K0 III,4888.0,11.55,1.78,-0.21,1.0,1.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
372,11Com b,11Com,CJ,2,1,323.21,1.178,,,4914.89848585,15.464,0.238,0.007,-0.007,G8 III,4874.0,13.76,2.09,-0.26,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
373,WASP96 b,WASP96,HS,1,1,3.4252602,0.0453,13.45,1.2,152.55,0.48,0.0,0.1,-0.1,G8,5540.0,1.05,1.06,0.14,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>
374,WASP83 b,WASP83,HS,1,1,4.971252,0.059,11.65736,1.04,95.349,0.3,0.0,0.1,-0.1,G8,5510.0,1.05,1.11,0.29,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>
375,WASP21 b,WASP21,HS,1,1,4.322482,0.052,11.99,1.07,95.345,0.3,0.0,0.1,-0.1,G3 V,,,,,1.0,1.0,Transit,<a refstr=BOUCHY_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1006.2605B/abstract target=ref> Bouchy et al. 2010 </a>
376,WASP20 b,WASP20,HS,2,1,4.8996284,0.06,16.388,1.462,98.841,0.311,0.0,0.1,-0.1,F9,5940.0,1.392,1.2,-0.008,1.0,1.0,Transit,<a refstr=ANDERSON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..61A/abstract target=ref>Anderson et al. 2015</a>
377,WASP193 b,WASP193,HS,1,1,6.2463345,0.0676,16.40994774,1.464,44.17814857,0.139,0.056,0.068,-0.04,F9,6078.0,1.239,1.059,-0.06,1.0,0.0,Transit,<a refstr=BARKAOUI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230708350B/abstract target=ref>Barkaoui et al. 2023</a>
378,WASP182 b,WASP182,HS,1,1,3.3769848,0.0451,9.52765,0.85,47.03884,0.148,0.0,0.1,-0.1,G5,5638.0,1.34,1.076,0.27,1.0,1.0,Transit,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>
379,WASP181 b,WASP181,HS,1,1,4.5195064,0.05427,13.271456,1.184,95.03117,0.299,,0.1,-0.1,G2,5839.0,0.965,1.04,0.09,1.0,0.0,Transit,<a refstr=TURNER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.5790T/abstract target=ref>Turner et al. 2019</a>
380,WASP172 b,WASP172,HS,1,1,5.477433,0.0694,17.59813,1.57,149.3801,0.47,0.0,0.1,-0.1,F1 V,6900.0,1.91,1.49,-0.1,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>
381,WASP168 b,WASP168,HS,2,1,4.153658,0.0519,16.8135,1.5,133.4886,0.42,0.0,0.1,-0.1,F9 V,6000.0,1.12,1.08,-0.01,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>
382,WASP166 b,WASP166,HS,1,1,5.44354,0.0641,7.06167,0.63,32.10083,0.101,0.0,0.1,-0.1,F9 V,6050.0,1.22,1.19,0.19,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>
383,WASP153 b,WASP153,HS,1,1,3.332609,0.048,17.37395,1.55,123.9537,0.39,0.009,0.1,-0.1,G0,5914.0,1.73,1.336,0.34,1.0,1.0,Transit,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>
384,WASP147 b,WASP147,HS,1,1,4.60273,0.0549,12.498035,1.115,87.40325,0.275,0.0,0.1,-0.1,G4,5702.0,1.429,1.044,0.092,1.0,1.0,Transit,<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>
385,WASP139 b,WASP139,HS,2,1,5.924262,0.062,8.9672,0.8,37.18611,0.117,0.0,0.1,-0.1,K0,5310.0,0.8,0.92,0.2,1.0,1.0,Transit,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>
386,WASP107 b,WASP107,HS,1,2,5.7214742,0.05515907240987473,,,30.5,0.096,0.06,0.04,-0.04,,4425.0,0.67,0.683,0.02,1.0,0.0,Transit,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>
387,WASP107 c,WASP107,CS,1,2,1088.0,1.8240255685850153,,,115.0,0.36,0.28,0.07,-0.07,,4425.0,0.67,0.683,0.02,1.0,0.0,Radial Velocity,<a refstr=PIAULET_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...70P/abstract target=ref>Piaulet et al. 2021</a>
388,TOI815 b,TOI815,SE,2,2,11.197259,0.0903,2.94,0.26228968,7.6,0.02391227,0.2,0.1,-0.1,K3 V,4869.0,0.77,0.776,-0.09,1.0,1.0,Transit,<a refstr=PSARIDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A...5P/abstract target=ref>Psaridi et al. 2024</a>
389,TOI815 c,TOI815,CS,2,2,34.976145,0.193,2.62,0.23374115,23.5,0.07393927,0.22,0.1,-0.1,K3 V,4869.0,0.77,0.776,-0.09,1.0,1.0,Transit,<a refstr=PSARIDI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...685A...5P/abstract target=ref>Psaridi et al. 2024</a>
390,TOI622 b,TOI622,HS,1,1,6.402513,0.0708,9.2362001,0.824,96.30200732,0.303,0.42,0.1,-0.1,F6 V,6400.0,1.415,1.313,0.09,1.0,1.0,Transit,<a refstr=PSARIDI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract target=ref>Psaridi et al. 2023</a>
391,TOI615 b,TOI615,HS,1,1,4.6615983,0.0678,18.97680433,1.693,138.25535705,0.435,0.39,0.1,-0.1,F2 V,6850.0,1.732,1.449,-0.1,1.0,1.0,Transit,<a refstr=PSARIDI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract target=ref>Psaridi et al. 2023</a>
392,TOI544 b,TOI544,SE,1,2,1.548352,0.0225,2.018,0.18003421,2.89,0.00909296,0.0,0.1,-0.1,,4169.0,0.623,0.631,-0.17,1.0,1.0,Transit,<a refstr=OSBORNE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231014908O/abstract target=ref>Osborne et al. 2023</a>
393,TOI544 c,TOI544,CS,1,2,50.089,0.22819674796533482,,,21.5,0.06764657,0.32,0.08,-0.09,,4169.0,0.623,0.631,-0.17,1.0,0.0,Radial Velocity,<a refstr=OSBORNE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231014908O/abstract target=ref>Osborne et al. 2023</a>
394,TOI5398 b,TOI5398,HS,1,2,10.590547,0.098,10.3,0.91890603,58.7,0.18469085,0.13,0.1,-0.1,G V,6000.0,1.051,1.146,0.09,1.0,1.0,Transit,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>
395,TOI5398 c,TOI5398,SE,1,2,4.77271,0.057,3.52,0.31403391,11.8,0.03712695,0.14,0.1,-0.1,G V,6000.0,1.051,1.146,0.09,1.0,1.0,Transit,<a refstr=MANTOVAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231016888M/abstract target=ref>Mantovan et al. 2023</a>
396,TOI500 b,TOI500,SE,1,4,0.548177,0.01189,1.166,0.10402373,1.42,0.00446782,0.063,0.073,-0.044,K6 V,4440.0,0.678,0.74,0.12,1.0,0.0,Transit,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>
397,TOI500 c,TOI500,SE,1,4,6.6356,0.06253677233928172,,,5.03,0.01582615,0.072,0.074,-0.05,K6 V,4440.0,0.678,0.74,0.12,1.0,0.0,Radial Velocity,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>
398,TOI500 d,TOI500,CS,1,4,26.233,0.1563557905646235,,,33.12,0.10420717,0.016,0.017,-0.011,K6 V,4440.0,0.678,0.74,0.12,1.0,0.0,Radial Velocity,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022NatAs.tmp...95S/abstract target=ref>Serrano et al. 2022</a>
